major_id,major_name,school_name,major_rank
22090,新闻传播学类,辽宁工业大学,1204
22083,新闻传播学类,辽宁工程技术大学,1689
22179,新闻传播学类,辽宁工程职业学院,738
22099,新闻传播学类,辽宁师范大学,391
22127,新闻传播学类,辽宁师范大学海华学院,1287
22188,新闻传播学类,辽宁师范高等专科学校,77
22160,新闻传播学类,辽宁广告职业学院,1079
22173,新闻传播学类,辽宁建筑职业学院,320
22184,新闻传播学类,辽宁政法职业学院,379
22161,新闻传播学类,辽宁机电职业技术学院,1532
22185,新闻传播学类,辽宁民族师范高等专科学校,1013
22187,新闻传播学类,辽宁特殊教育师范高等专科学校,480
22177,新闻传播学类,辽宁现代服务职业技术学院,1611
22128,新闻传播学类,辽宁理工学院,1415
22117,新闻传播学类,辽宁理工职业大学,1056
22155,新闻传播学类,辽宁生态工程职业学院,1319
22149,新闻传播学类,辽宁省交通高等专科学校,758
22163,新闻传播学类,辽宁石化职业技术学院,773
22084,新闻传播学类,辽宁石油化工大学,329
22082,新闻传播学类,辽宁科技大学,204
22112,新闻传播学类,辽宁科技学院,629
22150,新闻传播学类,辽宁税务高等专科学校,884
22162,新闻传播学类,辽宁经济职业技术学院,201
22154,新闻传播学类,辽宁职业学院,853
22169,新闻传播学类,辽宁装备制造职业技术学院,283
22113,新闻传播学类,辽宁警察学院,1152
22136,新闻传播学类,辽宁财贸学院,786
22159,新闻传播学类,辽宁轨道交通职业学院,22
22186,新闻传播学类,辽宁轻工职业学院,1695
22158,新闻传播学类,辽宁金融职业学院,278
22172,新闻传播学类,辽宁铁道职业技术学院,813
22170,新闻传播学类,辽河石油职业技术学院,1627
22231,新闻传播学类,辽源职业技术学院,588
22147,新闻传播学类,辽阳职业技术学院,129
21952,新闻传播学类,运城学院,1081
22010,新闻传播学类,运城师范高等专科学校,343
22002,新闻传播学类,运城幼儿师范高等专科学校,796
22009,新闻传播学类,运城护理职业学院,815
21970,新闻传播学类,运城职业技术大学,1345
22485,新闻传播学类,连云港师范学院,747
22495,新闻传播学类,连云港职业技术学院,700
22255,新闻传播学类,通化医药健康职业学院,1087
22201,新闻传播学类,通化师范学院,1084
22053,新闻传播学类,通辽职业学院,193
21871,新闻传播学类,邢台医学院,795
21829,新闻传播学类,邢台学院,202
21931,新闻传播学类,邢台应用技术职业学院,21
21937,新闻传播学类,邢台新能源职业学院,1743
21828,新闻传播学类,邯郸学院,1010
21928,新闻传播学类,邯郸幼儿师范高等专科学校,1642
21935,新闻传播学类,邯郸应用技术职业学院,665
21929,新闻传播学类,邯郸科技职业学院,1768
21872,新闻传播学类,邯郸职业技术学院,351
23334,新闻传播学类,郑州亚欧交通职业学院,435
23344,新闻传播学类,郑州体育职业学院,253
23302,新闻传播学类,郑州信息工程职业学院,171
23276,新闻传播学类,郑州信息科技职业学院,166
23253,新闻传播学类,郑州健康学院,1095
23349,新闻传播学类,郑州医药健康职业学院,1072
23248,新闻传播学类,郑州升达经贸管理学院,257
23331,新闻传播学类,郑州卫生健康职业学院,315
23246,新闻传播学类,郑州商学院,1161
23313,新闻传播学类,郑州商贸旅游职业学院,60
23295,新闻传播学类,郑州城市职业学院,1139
23348,新闻传播学类,郑州城建职业学院,1444
23194,新闻传播学类,郑州大学,1599
23283,新闻传播学类,郑州工业安全职业学院,339
23232,新闻传播学类,郑州工业应用技术学院,573
23243,新闻传播学类,郑州工商学院,255
23218,新闻传播学类,郑州工程技术学院,1293
23233,新闻传播学类,郑州师范学院,1760
23316,新闻传播学类,郑州幼儿师范高等专科学校,551
23288,新闻传播学类,郑州旅游职业学院,661
23359,新闻传播学类,郑州智能科技职业学院,1366
23361,新闻传播学类,郑州汽车工程职业学院,44
23301,新闻传播学类,郑州理工职业学院,324
23293,新闻传播学类,郑州电力职业技术学院,860
23262,新闻传播学类,郑州电力高等专科学校,314
23280,新闻传播学类,郑州电子信息职业技术学院,996
23342,新闻传播学类,郑州电子商务职业学院,102
23231,新闻传播学类,郑州科技学院,626
23244,新闻传播学类,郑州经贸学院,179
23250,新闻传播学类,郑州美术学院,737
23289,新闻传播学类,郑州职业技术学院,513
23215,新闻传播学类,郑州航空工业管理学院,705
23249,新闻传播学类,郑州西亚斯学院,1772
23230,新闻传播学类,郑州警察学院,534
23320,新闻传播学类,郑州财税金融职业学院,1771
23234,新闻传播学类,郑州财经学院,583
23343,新闻传播学类,郑州轨道工程职业学院,1006
23358,新闻传播学类,郑州软件职业技术学院,1064
23196,新闻传播学类,郑州轻工业大学,1256
23258,新闻传播学类,郑州铁路职业技术学院,117
23360,新闻传播学类,郑州食品工程职业学院,1765
23318,新闻传播学类,郑州黄河护理职业学院,915
22038,新闻传播学类,鄂尔多斯应用技术学院,1217
22073,新闻传播学类,鄂尔多斯生态环境职业学院,302
22064,新闻传播学类,鄂尔多斯职业学院,574
23445,新闻传播学类,鄂州职业大学,1363
22640,新闻传播学类,金华职业技术大学,680
22546,新闻传播学类,金山职业技术学院,1702
22530,新闻传播学类,金肯职业技术学院,49
22456,新闻传播学类,金陵科技学院,1507
22527,新闻传播学类,钟山职业技术学院,1452
22182,新闻传播学类,铁岭卫生职业学院,115
22143,新闻传播学类,铁岭师范高等专科学校,1520
22715,新闻传播学类,铜陵学院,347
22748,新闻传播学类,铜陵职业技术学院,195
22050,新闻传播学类,锡林郭勒职业学院,803
22094,新闻传播学类,锦州医科大学,1550
22126,新闻传播学类,锦州医科大学医疗学院,286
22141,新闻传播学类,锦州师范高等专科学校,615
22496,新闻传播学类,镇江市高等专科学校,989
23303,新闻传播学类,长垣烹饪职业技术学院,913
22236,新闻传播学类,长春东方职业学院,571
22198,新闻传播学类,长春中医药大学,144
22225,新闻传播学类,长春人文学院,1582
22242,新闻传播学类,长春信息技术职业学院,199
22251,新闻传播学类,长春健康职业学院,1230
22215,新闻传播学类,长春光华学院,902
22234,新闻传播学类,长春医学高等专科学校,735
22214,新闻传播学类,长春大学,1120
22224,新闻传播学类,长春大学旅游学院,1401
22194,新闻传播学类,长春工业大学,380
22216,新闻传播学类,长春工业大学人文信息学院,823
22211,新闻传播学类,长春工程学院,69
22204,新闻传播学类,长春师范大学,356
22230,新闻传播学类,长春师范高等专科学校,1101
22220,新闻传播学类,长春建筑学院,433
22256,新闻传播学类,长春数字科技职业学院,468
22252,新闻传播学类,长春早期教育职业学院,1047
22227,新闻传播学类,长春汽车职业技术大学,415
22192,新闻传播学类,长春理工大学,1639
22217,新闻传播学类,长春电子科技学院,406
22221,新闻传播学类,长春科技学院,1718
22228,新闻传播学类,长春职业技术大学,432
22218,新闻传播学类,长春财经学院,1528
22233,新闻传播学类,长春金融高等专科学校,1572
23374,新闻传播学类,长江大学,387
23422,新闻传播学类,长江大学文理学院,1368
23442,新闻传播学类,长江职业学院,1609
21946,新闻传播学类,长治医学院,1295
21951,新闻传播学类,长治学院,917
22016,新闻传播学类,长治幼儿师范高等专科学校,91
21977,新闻传播学类,长治职业技术学院,750
22245,新闻传播学类,长白山职业技术学院,1140
22876,新闻传播学类,闽北职业技术学院,646
22832,新闻传播学类,闽南师范大学,1082
22842,新闻传播学类,闽南理工学院,428
22844,新闻传播学类,闽南科技学院,958
22828,新闻传播学类,闽江学院,154
22905,新闻传播学类,闽江师范高等专科学校,1748
22862,新闻传播学类,闽西职业技术学院,36
22148,新闻传播学类,阜新高等专科学校,1622
22705,新闻传播学类,阜阳师范大学,390
22812,新闻传播学类,阜阳幼儿师范高等专科学校,1124
22734,新闻传播学类,阜阳理工学院,1267
22774,新闻传播学类,阜阳科技职业学院,1310
22747,新闻传播学类,阜阳职业技术学院,1657
21840,新闻传播学类,防灾科技学院,1329
22847,新闻传播学类,阳光学院,876
22008,新闻传播学类,阳泉师范高等专科学校,549
21985,新闻传播学类,阳泉职业技术学院,1255
22070,新闻传播学类,阿拉善职业技术学院,495
23462,新闻传播学类,随州职业技术学院,716
22032,新闻传播学类,集宁师范学院,98
22824,新闻传播学类,集美大学,1670
22850,新闻传播学类,集美大学诚毅学院,1386
22908,新闻传播学类,集美工业职业学院,133
23037,新闻传播学类,青岛农业大学,1389
23086,新闻传播学类,青岛农业大学海都学院,355
23077,新闻传播学类,青岛城市学院,1794
23060,新闻传播学类,青岛大学,1041
23085,新闻传播学类,青岛工学院,1638
23172,新闻传播学类,青岛工程职业学院,1566
23173,新闻传播学类,青岛幼儿师范高等专科学校,1594
23070,新闻传播学类,青岛恒星科技学院,489
23133,新闻传播学类,青岛求实职业技术学院,1039
23128,新闻传播学类,青岛港湾职业技术学院,570
23057,新闻传播学类,青岛滨海学院,1407
23032,新闻传播学类,青岛理工大学,682
23093,新闻传播学类,青岛电影学院,130
23030,新闻传播学类,青岛科技大学,609
23104,新闻传播学类,青岛职业技术学院,175
23177,新闻传播学类,青岛航空科技职业学院,1481
23159,新闻传播学类,青岛远洋船员职业学院,124
23126,新闻传播学类,青岛酒店管理职业技术学院,416
23122,新闻传播学类,青岛飞洋职业技术学院,1542
23071,新闻传播学类,青岛黄海学院,1581
22102,新闻传播学类,鞍山师范学院,594
22189,新闻传播学类,鞍山职业技术学院,1451
21686,新闻传播学类,首都体育学院,1544
21682,新闻传播学类,首都医科大学,1495
21685,新闻传播学类,首都师范大学,667
21720,新闻传播学类,首都师范大学科德学院,1408
21694,新闻传播学类,首都经济贸易大学,763
21718,新闻传播学类,首钢工学院,100
22729,新闻传播学类,马鞍山学院,143
22779,新闻传播学类,马鞍山师范高等专科学校,1309
22796,新闻传播学类,马鞍山职业技术学院,453
23362,新闻传播学类,驻马店农业工程职业学院,1059
23326,新闻传播学类,驻马店幼儿师范高等专科学校,1460
23298,新闻传播学类,驻马店职业技术学院,1411
23048,新闻传播学类,鲁东大学,600
22108,新闻传播学类,鲁迅美术学院,345
23311,新闻传播学类,鹤壁汽车工程职业学院,8
23271,新闻传播学类,鹤壁职业技术学院,1662
23323,新闻传播学类,鹤壁能源化工职业学院,524
22310,新闻传播学类,鹤岗师范高等专科学校,1766
23021,新闻传播学类,鹰潭卫生职业学院,473
22969,新闻传播学类,鹰潭职业技术学院,51
23386,新闻传播学类,黄冈师范学院,1030
23441,新闻传播学类,黄冈职业技术学院,55
22813,新闻传播学类,黄山健康职业学院,1103
22708,新闻传播学类,黄山学院,1252
22801,新闻传播学类,黄山职业技术学院,92
23235,新闻传播学类,黄河交通学院,9
23254,新闻传播学类,黄河水利职业技术大学,1337
23229,新闻传播学类,黄河科技学院,447
23216,新闻传播学类,黄淮学院,1442
22859,新闻传播学类,黎明职业大学,276
22295,新闻传播学类,黑河学院,970
22320,新闻传播学类,黑龙江三江美术职业学院,491
22282,新闻传播学类,黑龙江东方学院,1704
22269,新闻传播学类,黑龙江中医药大学,790
22326,新闻传播学类,黑龙江交通职业技术学院,281
22265,新闻传播学类,黑龙江八一农垦大学,987
22317,新闻传播学类,黑龙江公安警官职业学院,78
22307,新闻传播学类,黑龙江农业工程职业学院,319
22314,新闻传播学类,黑龙江农业经济职业学院,1034
22306,新闻传播学类,黑龙江农业职业技术学院,225
22308,新闻传播学类,黑龙江农垦职业学院,806
22334,新闻传播学类,黑龙江冰雪体育职业学院,842
22309,新闻传播学类,黑龙江司法警官职业学院,1107
22316,新闻传播学类,黑龙江商业职业学院,1489
22286,新闻传播学类,黑龙江外国语学院,1782
22258,新闻传播学类,黑龙江大学,1710
22281,新闻传播学类,黑龙江工业学院,285
22289,新闻传播学类,黑龙江工商学院,341
22284,新闻传播学类,黑龙江工程学院,1314
22292,新闻传播学类,黑龙江工程学院昆仑旅游学院,1505
22328,新闻传播学类,黑龙江幼儿师范高等专科学校,1157
22302,新闻传播学类,黑龙江建筑职业技术学院,1631
22331,新闻传播学类,黑龙江护理高等专科学校,1683
22319,新闻传播学类,黑龙江旅游职业技术学院,1600
22305,新闻传播学类,黑龙江林业职业技术学院,1048
22324,新闻传播学类,黑龙江民族职业学院,1076
22321,新闻传播学类,黑龙江生态工程职业学院,74
22262,新闻传播学类,黑龙江科技大学,974
22301,新闻传播学类,黑龙江职业学院,1229
22322,新闻传播学类,黑龙江能源职业学院,934
22303,新闻传播学类,黑龙江艺术职业学院,1110
22287,新闻传播学类,黑龙江财经学院,810
23056,新闻传播学类,齐鲁医药学院,1798
23034,新闻传播学类,齐鲁工业大学,1651
23091,新闻传播学类,齐鲁师范学院,866
23087,新闻传播学类,齐鲁理工学院,32
22280,新闻传播学类,齐齐哈尔医学院,1575
22272,新闻传播学类,齐齐哈尔大学,47
22285,新闻传播学类,齐齐哈尔工程学院,739
22332,新闻传播学类,齐齐哈尔理工职业学院,867
22337,新闻传播学类,齐齐哈尔立德健康职业学院,1149
22298,新闻传播学类,齐齐哈尔高等师范专科学校,736
22835,新闻传播学类,龙岩学院,452
4273,机械类,七台河职业学院,1120
5350,机械类,三峡大学,100
5364,机械类,三峡大学科技学院,170
4838,机械类,三明医学科技职业学院,1586
4784,机械类,三明学院,1723
4393,机械类,三江学院,1072
5277,机械类,三门峡社会管理职业学院,901
5207,机械类,三门峡职业技术学院,1688
4329,机械类,上海东海职业技术学院,715
4322,机械类,上海中侨职业技术大学,7
4299,机械类,上海中医药大学,371
4348,机械类,上海中华职业技术学院,1024
4290,机械类,上海交通大学,1250
4334,机械类,上海交通职业技术学院,299
4307,机械类,上海体育大学,835
4297,机械类,上海健康医学院,480
4311,机械类,上海公安学院,85
4321,机械类,上海兴伟学院,941
4345,机械类,上海农林职业技术学院,735
4331,机械类,上海出版印刷高等专科学校,323
4351,机械类,上海南湖职业技术学院,1694
4318,机械类,上海商学院,899
4333,机械类,上海城建职业学院,350
4302,机械类,上海外国语大学,1137
4324,机械类,上海外国语大学贤达经济人文学院,1390
4310,机械类,上海大学,497
4304,机械类,上海对外经贸大学,155
4349,机械类,上海工会管理职业学院,697
4343,机械类,上海工商外国语职业学院,986
4330,机械类,上海工商职业技术学院,1197
4312,机械类,上海工程技术大学,602
4341,机械类,上海工艺美术职业学院,45
4301,机械类,上海师范大学,221
4325,机械类,上海师范大学天华学院,86
4296,机械类,上海应用技术大学,709
4320,机械类,上海建桥学院,1102
4355,机械类,上海建设管理职业技术学院,656
4340,机械类,上海思博职业技术学院,1192
4309,机械类,上海戏剧学院,820
4316,机械类,上海政法学院,1621
4328,机械类,上海旅游高等专科学校,965
4315,机械类,上海杉达学院,1590
4339,机械类,上海欧华职业技术学院,971
4350,机械类,上海民航职业技术学院,547
4338,机械类,上海民远职业技术学院,266
4342,机械类,上海济光职业技术学院,1139
4356,机械类,上海浦东职业技术学院,393
4293,机械类,上海海事大学,335
4335,机械类,上海海事职业技术学院,196
4305,机械类,上海海关学院,14
4298,机械类,上海海洋大学,623
4354,机械类,上海现代化工职业学院,949
4292,机械类,上海理工大学,1602
4295,机械类,上海电力大学,1142
4336,机械类,上海电子信息职业技术学院,616
4347,机械类,上海电影艺术职业学院,1233
4314,机械类,上海电机学院,551
4352,机械类,上海科创职业技术学院,593
4344,机械类,上海科学技术职业学院,878
4326,机械类,上海科技大学,1449
4313,机械类,上海立信会计金融学院,545
4319,机械类,上海立达学院,1042
4317,机械类,上海第二工业大学,1092
4327,机械类,上海纽约大学,66
4332,机械类,上海行健职业学院,1135
4323,机械类,上海视觉艺术学院,1550
4303,机械类,上海财经大学,411
4585,机械类,上海财经大学浙江学院,1258
4346,机械类,上海邦德职业技术学院,795
4353,机械类,上海闵行职业技术学院,482
4337,机械类,上海震旦职业学院,865
4308,机械类,上海音乐学院,293
4967,机械类,上饶卫生健康职业学院,1472
4869,机械类,上饶师范学院,762
4908,机械类,上饶幼儿师范高等专科学校,1686
4939,机械类,上饶职业技术学院,599
4216,机械类,东北农业大学,1733
4031,机械类,东北大学,1009
4149,机械类,东北师范大学,1594
4217,机械类,东北林业大学,1448
4143,机械类,东北电力大学,517
4213,机械类,东北石油大学,444
4054,机械类,东北财经大学,1191
4294,机械类,东华大学,1348
4861,机械类,东华理工大学,805
4359,机械类,东南大学,1704
4403,机械类,东南大学成贤学院,1084
5073,机械类,东营科技职业学院,47
5062,机械类,东营职业学院,1339
3892,机械类,中北大学,581
3660,机械类,中华女子学院,1321
5343,机械类,中南民族大学,1652
5340,机械类,中南财经政法大学,1005
5149,机械类,中原工学院,549
5188,机械类,中原科技学院,1634
3647,机械类,中国人民公安大学,234
3612,机械类,中国人民大学,5
3786,机械类,中国人民警察大学,1726
3640,机械类,中国传媒大学,1713
3628,机械类,中国农业大学,651
4055,机械类,中国刑事警察学院,1056
3669,机械类,中国劳动关系学院,947
4043,机械类,中国医科大学,405
3664,机械类,中国地质大学（北京）,1291
5326,机械类,中国地质大学（武汉）,552
3654,机械类,中国戏曲学院,1598
3658,机械类,中国政法大学,1083
3707,机械类,中国民航大学,850
4977,机械类,中国海洋大学,568
3645,机械类,中国消防救援学院,418
3663,机械类,中国石油大学（北京）,263
4979,机械类,中国石油大学（华东）,635
4363,机械类,中国矿业大学,1023
3662,机械类,中国矿业大学（北京）,979
4407,机械类,中国矿业大学徐海学院,613
3677,机械类,中国社会科学院大学,693
4644,机械类,中国科学技术大学,1692
3676,机械类,中国科学院大学,671
4549,机械类,中国美术学院,1116
4378,机械类,中国药科大学,1118
4550,机械类,中国计量大学,207
4581,机械类,中国计量大学现代科技学院,392
3667,机械类,中国青年政治学院,928
3651,机械类,中国音乐学院,238
3792,机械类,中央司法警官学院,1242
3653,机械类,中央戏剧学院,175
3657,机械类,中央民族大学,990
3652,机械类,中央美术学院,483
3641,机械类,中央财经大学,1754
3650,机械类,中央音乐学院,1451
3936,机械类,临汾职业技术学院,22
5141,机械类,临沂城市职业学院,1411
4999,机械类,临沂大学,201
5126,机械类,临沂科技职业学院,247
5105,机械类,临沂职业学院,1772
4546,机械类,丽水学院,147
4619,机械类,丽水职业技术学院,819
4621,机械类,义乌工商职业技术学院,638
4013,机械类,乌兰察布医学高等专科学校,1363
4002,机械类,乌兰察布职业学院,1681
4007,机械类,乌海职业技术学院,459
4450,机械类,九州职业技术学院,1243
4972,机械类,九江卫生健康职业学院,1317
4881,机械类,九江学院,1497
4964,机械类,九江理工职业学院,1736
4907,机械类,九江科技职业大学,535
4912,机械类,九江职业大学,26
4872,机械类,井冈山大学,242
4674,机械类,亳州学院,490
4725,机械类,亳州职业技术学院,1724
5404,机械类,仙桃职业学院,1086
4789,机械类,仰恩大学,698
4249,机械类,伊春职业学院,710
4214,机械类,佳木斯大学,135
4280,机械类,佳木斯职业学院,346
3772,机械类,保定学院,1637
3872,机械类,保定幼儿师范高等专科学校,101
3812,机械类,保定理工学院,1332
3845,机械类,保定电力职业技术学院,752
3832,机械类,保定职业技术学院,89
5171,机械类,信阳农林学院,1018
5189,机械类,信阳学院,1055
5314,机械类,信阳工程职业学院,333
5157,机械类,信阳师范大学,674
5260,机械类,信阳涉外职业技术学院,721
5313,机械类,信阳科技职业学院,800
5231,机械类,信阳职业技术学院,1547
5280,机械类,信阳航空职业学院,167
5297,机械类,信阳艺术职业学院,574
4768,机械类,六安应用科技职业学院,1405
4706,机械类,六安职业技术学院,1444
5289,机械类,兰考三农职业学院,8
3991,机械类,兴安职业技术大学,491
3860,机械类,冀中职业学院,858
3993,机械类,内蒙古丰州职业学院,1041
4005,机械类,内蒙古交通职业技术学院,1174
4001,机械类,内蒙古体育职业学院,1149
3975,机械类,内蒙古农业大学,452
3998,机械类,内蒙古化工职业学院,296
4009,机械类,内蒙古北方职业技术学院,631
3976,机械类,内蒙古医科大学,1721
3999,机械类,内蒙古商贸职业学院,30
3972,机械类,内蒙古大学,786
3985,机械类,内蒙古大学创业学院,1213
3974,机械类,内蒙古工业大学,93
4015,机械类,内蒙古工业职业学院,632
3977,机械类,内蒙古师范大学,1
3990,机械类,内蒙古建筑职业技术大学,1722
3997,机械类,内蒙古机电职业技术学院,382
3978,机械类,内蒙古民族大学,675
4022,机械类,内蒙古民族幼儿师范高等专科学校,576
3996,机械类,内蒙古电子信息职业技术学院,1665
3973,机械类,内蒙古科技大学,254
4008,机械类,内蒙古科技职业学院,1044
4011,机械类,内蒙古经贸外语职业学院,565
4021,机械类,内蒙古美术职业学院,1753
4018,机械类,内蒙古能源职业学院,1316
3987,机械类,内蒙古艺术学院,1601
3989,机械类,内蒙古警察学院,1265
3980,机械类,内蒙古财经大学,1335
3986,机械类,内蒙古鸿德文理学院,678
3994,机械类,包头职业技术学院,625
3995,机械类,包头轻工职业技术学院,775
4006,机械类,包头钢铁职业技术学院,477
4012,机械类,包头铁道职业技术学院,1059
3633,机械类,北京中医药大学,1125
3814,机械类,北京中医药大学东方学院,1074
3614,机械类,北京交通大学,1537
3683,机械类,北京交通职业技术学院,185
3700,机械类,北京交通运输职业学院,1292
3682,机械类,北京京北职业技术学院,733
3649,机械类,北京体育大学,607
3699,机械类,北京体育职业学院,929
3661,机械类,北京信息科技大学,1612
3681,机械类,北京信息职业技术学院,1166
3685,机械类,北京农业职业学院,1501
3629,机械类,北京农学院,1362
3697,机械类,北京劳动保障职业学院,374
3620,机械类,北京化工大学,1624
3688,机械类,北京北大方正软件职业技术学院,1443
3631,机械类,北京协和医学院,1163
3701,机械类,北京卫生职业学院,21
3624,机械类,北京印刷学院,18
3666,机械类,北京城市学院,186
3695,机械类,北京培黎职业学院,349
3637,机械类,北京外国语大学,1400
3611,机械类,北京大学,1098
3615,机械类,北京工业大学,1288
3673,机械类,北京工业大学耿丹学院,1529
3680,机械类,北京工业职业技术学院,36
3621,机械类,北京工商大学,1544
3634,机械类,北京师范大学,413
3625,机械类,北京建筑大学,1297
3691,机械类,北京戏曲艺术职业学院,1697
3686,机械类,北京政法职业学院,1276
3622,机械类,北京服装学院,898
3630,机械类,北京林业大学,652
3692,机械类,北京汇佳职业学院,617
3643,机械类,北京物资学院,301
3617,机械类,北京理工大学,1707
3627,机械类,北京电子科技学院,262
3655,机械类,北京电影学院,596
3626,机械类,北京石油化工学院,1215
3618,机械类,北京科技大学,747
3730,机械类,北京科技大学天津学院,1167
3693,机械类,北京科技经营管理学院,172
3679,机械类,北京科技职业大学,1498
3694,机械类,北京科技职业学院,408
3638,机械类,北京第二外国语学院,2
3675,机械类,北京第二外国语学院中瑞酒店管理学院,430
3690,机械类,北京经济技术职业学院,1307
3696,机械类,北京经济管理职业学院,1128
3689,机械类,北京经贸职业学院,1267
3702,机械类,北京网络职业学院,321
3665,机械类,北京联合大学,679
3656,机械类,北京舞蹈学院,1773
3616,机械类,北京航空航天大学,852
3698,机械类,北京艺术传媒职业学院,219
3674,机械类,北京警察学院,1199
3639,机械类,北京语言大学,27
3687,机械类,北京财贸职业学院,431
3623,机械类,北京邮电大学,164
3672,机械类,北京邮电大学世纪学院,810
3671,机械类,北京金融科技学院,1661
3684,机械类,北京青年政治学院,520
4150,机械类,北华大学,57
3789,机械类,北华航天工业学院,472
3619,机械类,北方工业大学,1618
4860,机械类,华东交通大学,313
4300,机械类,华东师范大学,1802
4306,机械类,华东政法大学,110
4291,机械类,华东理工大学,1030
5331,机械类,华中农业大学,768
5333,机械类,华中师范大学,724
5322,机械类,华中科技大学,1779
4770,机械类,华侨大学,1206
5143,机械类,华北水利水电大学,1054
3763,机械类,华北理工大学,341
3811,机械类,华北理工大学冀唐学院,455
3799,机械类,华北理工大学轻工学院,514
3659,机械类,华北电力大学,916
3785,机械类,华北科技学院,703
4377,机械类,南京中医药大学,1305
4417,机械类,南京中医药大学翰林学院,59
4467,机械类,南京交通职业技术学院,1266
4411,机械类,南京传媒学院,1571
4385,机械类,南京体育学院,158
4371,机械类,南京信息工程大学,579
4490,机械类,南京信息职业技术学院,729
4374,机械类,南京农业大学,442
4375,机械类,南京医科大学,890
4416,机械类,南京医科大学康达学院,63
4505,机械类,南京城市职业学院,1359
4357,机械类,南京大学,1491
4408,机械类,南京大学金陵学院,550
4395,机械类,南京审计大学,1257
4430,机械类,南京审计大学金审学院,1230
4364,机械类,南京工业大学,921
4414,机械类,南京工业大学浦江学院,1182
4389,机械类,南京工业职业技术大学,376
4394,机械类,南京工程学院,942
4379,机械类,南京师范大学,1577
4415,机械类,南京师范大学中北学院,806
4413,机械类,南京师范大学泰州学院,993
4508,机械类,南京旅游职业学院,608
4396,机械类,南京晓庄学院,930
4506,机械类,南京机电职业技术学院,788
4369,机械类,南京林业大学,1129
4400,机械类,南京特殊教育师范学院,1314
4361,机械类,南京理工大学,677
4412,机械类,南京理工大学泰州科技学院,77
4409,机械类,南京理工大学紫金学院,529
4475,机械类,南京科技职业学院,1032
4360,机械类,南京航空航天大学,560
4410,机械类,南京航空航天大学金城学院,543
4386,机械类,南京艺术学院,1597
4503,机械类,南京视觉艺术职业学院,1489
4402,机械类,南京警察学院,841
4383,机械类,南京财经大学,453
4426,机械类,南京财经大学红山学院,322
4366,机械类,南京邮电大学,1386
4425,机械类,南京邮电大学通达学院,1145
4486,机械类,南京铁道职业技术学院,112
3703,机械类,南开大学,936
3727,机械类,南开大学滨海学院,377
4890,机械类,南昌交通学院,278
4963,机械类,南昌健康职业技术学院,280
4896,机械类,南昌医学院,1301
4859,机械类,南昌大学,1019
4889,机械类,南昌大学共青学院,220
4888,机械类,南昌大学科学技术学院,1373
4887,机械类,南昌工学院,369
4903,机械类,南昌师范学院,1792
4899,机械类,南昌应用技术师范学院,1434
4958,机械类,南昌影视传播职业学院,869
4883,机械类,南昌理工学院,833
4886,机械类,南昌职业大学,1795
4862,机械类,南昌航空大学,51
4892,机械类,南昌航空大学科技学院,730
4531,机械类,南通卫生健康职业学院,925
4372,机械类,南通大学,1778
4429,机械类,南通大学杏林学院,578
4516,机械类,南通师范高等专科学校,496
4401,机械类,南通理工学院,1632
4460,机械类,南通科技职业学院,1261
4447,机械类,南通职业大学,370
5271,机械类,南阳农业职业学院,801
5228,机械类,南阳医学高等专科学校,1672
5301,机械类,南阳工艺美术职业学院,70
5161,机械类,南阳师范学院,1622
5176,机械类,南阳理工学院,42
5288,机械类,南阳科技职业学院,1782
5262,机械类,南阳职业学院,1022
4846,机械类,厦门东海职业技术学院,1546
4841,机械类,厦门兴才职业技术学院,813
4790,机械类,厦门医学院,1759
4791,机械类,厦门华厦学院,356
4829,机械类,厦门华天涉外职业技术学院,122
4845,机械类,厦门南洋职业学院,130
4836,机械类,厦门城市职业学院,441
4769,机械类,厦门大学,334
4798,机械类,厦门大学嘉庚学院,764
4853,机械类,厦门安防科技职业学院,394
4796,机械类,厦门工学院,1035
4819,机械类,厦门海洋职业技术学院,432
4828,机械类,厦门演艺职业学院,360
4783,机械类,厦门理工学院,989
4842,机械类,厦门软件职业技术学院,1323
4544,机械类,台州学院,171
4629,机械类,台州科技职业学院,1424
4603,机械类,台州职业技术学院,1739
4749,机械类,合肥信息技术职业学院,553
4742,机械类,合肥共达职业技术学院,217
4680,机械类,合肥城市学院,180
4669,机械类,合肥大学,1398
4645,机械类,合肥工业大学,1507
4686,机械类,合肥师范学院,484
4755,机械类,合肥幼儿师范高等专科学校,1124
4677,机械类,合肥理工学院,1710
4760,机械类,合肥科技职业学院,277
4681,机械类,合肥经济学院,1720
4712,机械类,合肥职业技术学院,992
4703,机械类,合肥通用职业技术学院,1712
4966,机械类,吉安幼儿师范高等专科学校,215
4955,机械类,吉安职业技术学院,1060
4185,机械类,吉林交通职业技术学院,1653
4157,机械类,吉林体育学院,532
4147,机械类,吉林农业大学,138
4162,机械类,吉林农业科技学院,1580
4172,机械类,吉林动画学院,893
4146,机械类,吉林化工大学,339
4176,机械类,吉林医药学院,1651
4187,机械类,吉林司法警官职业学院,600
4198,机械类,吉林城市职业技术学院,1007
4159,机械类,吉林外国语大学,1690
4140,机械类,吉林大学,773
4189,机械类,吉林工业职业技术学院,643
4160,机械类,吉林工商学院,1464
4153,机械类,吉林工程技术师范学院,1407
4190,机械类,吉林工程职业学院,187
4152,机械类,吉林师范大学,832
